user_id,Gender,Age,District
1045,Female,19,North of Israel
1046,Female,23,Tel Aviv
1047,Male,20,Jerusalem
1048,Male,28,Haifa
1049,Male,51,Tel Aviv
1050,Male,57,Central Israel
1051,Female,24,Jerusalem
1052,Female,61,Haifa
1053,Male,52,Jerusalem
1054,Female,31,Haifa
1055,Female,39,Central Israel
1056,Male,41,Central Israel
1057,Female,19,Tel Aviv
1058,Male,44,Tel Aviv
1059,Female,18,Jerusalem
1060,Female,63,North of Israel
1061,Female,58,North of Israel
1062,Female,46,Jerusalem
1063,Male,54,Central Israel
1064,Female,19,Jerusalem
1065,Female,39,North of Israel
1066,Female,61,Central Israel
1067,Female,61,Jerusalem
1068,Male,64,Central Israel
1069,Male,43,Haifa
1070,Male,47,North of Israel
1071,Female,20,Tel Aviv
1072,Male,23,South of Israel
1073,Female,41,South of Israel
1074,Female,19,Tel Aviv
1075,Male,59,Haifa
1076,Male,38,Jerusalem
1077,Male,58,Central Israel
1078,Male,28,Tel Aviv
1079,Male,24,Central Israel
1080,Female,18,Jerusalem
1081,Female,37,North of Israel
1082,Male,40,Central Israel
1083,Male,69,North of Israel
1084,Male,39,Tel Aviv
1085,Male,21,North of Israel
1086,Female,37,Tel Aviv
1087,Female,62,Jerusalem
1088,Male,44,Central Israel
1089,Female,42,Central Israel
1090,Female,42,Haifa
1091,Male,33,Jerusalem
1092,Female,56,South of Israel
1093,Male,38,Central Israel
1094,Female,41,South of Israel
1095,Female,58,Central Israel
1096,Female,69,Jerusalem
1097,Female,21,South of Israel
1098,Male,50,North of Israel
1099,Female,58,North of Israel
1100,Female,58,Haifa
1101,Female,34,South of Israel
1102,Female,37,Haifa
1103,Male,47,Haifa
1104,Male,53,South of Israel
1105,Male,61,Haifa
1106,Female,52,Jerusalem
1107,Male,67,South of Israel
1108,Female,34,North of Israel
1109,Female,64,Tel Aviv
1110,Male,28,Jerusalem
1111,Male,43,Jerusalem
1112,Male,66,North of Israel
1113,Male,34,South of Israel
1114,Male,26,North of Israel
1115,Female,48,Tel Aviv
1116,Female,46,Tel Aviv
1117,Male,30,South of Israel
1118,Male,35,Tel Aviv
1119,Male,25,South of Israel
1120,Male,60,North of Israel
1121,Female,65,South of Israel
1122,Female,63,South of Israel
1123,Male,21,Haifa
1124,Female,69,Haifa
1125,Female,60,Tel Aviv
1126,Male,33,Central Israel
1127,Female,28,Haifa
1128,Male,45,Jerusalem
1129,Female,28,South of Israel
1130,Female,47,Haifa
1131,Female,34,Haifa
1132,Female,42,Tel Aviv
1133,Male,30,Jerusalem
1134,Female,57,South of Israel
1135,Female,52,South of Israel
1136,Female,34,North of Israel
1137,Female,41,Central Israel
1138,Male,18,Central Israel
1139,Male,52,South of Israel
1140,Male,35,North of Israel
1141,Female,18,Haifa
1142,Male,54,Central Israel
1143,Female,68,Haifa
1144,Female,48,Central Israel
1145,Male,62,Haifa
1146,Male,47,South of Israel
1147,Male,44,Haifa
1148,Male,24,Haifa
1149,Male,44,Haifa
1150,Female,37,Haifa
1151,Female,58,Jerusalem
1152,Male,47,Jerusalem
1153,Male,30,North of Israel
1154,Male,45,Central Israel
1155,Male,31,Haifa
1156,Female,27,North of Israel
1157,Female,26,Haifa
1158,Male,37,Jerusalem
1159,Female,67,Jerusalem
1160,Female,19,Jerusalem
1161,Male,19,North of Israel
1162,Female,69,North of Israel
1163,Male,45,Tel Aviv
1164,Female,40,Haifa
1165,Female,49,Jerusalem
1166,Female,18,Haifa
1167,Female,36,Tel Aviv
1168,Male,24,Central Israel
1169,Female,46,South of Israel
1170,Female,41,South of Israel
1171,Female,22,Tel Aviv
1172,Female,39,Central Israel
1173,Male,55,Central Israel
1174,Male,37,Jerusalem
1175,Male,65,Central Israel
1176,Female,65,Jerusalem
1177,Male,55,North of Israel
1178,Female,63,Jerusalem
1179,Female,57,Haifa
1180,Male,50,Tel Aviv
1181,Male,39,Jerusalem
1182,Male,45,South of Israel
1183,Male,49,Tel Aviv
1184,Male,55,Central Israel
1185,Female,57,Tel Aviv
1186,Female,42,Jerusalem
1187,Male,24,Jerusalem
1188,Male,59,North of Israel
1189,Male,21,Tel Aviv
1190,Male,27,Haifa
1191,Female,50,North of Israel
1192,Female,47,South of Israel
1193,Male,25,South of Israel
1194,Female,23,South of Israel
1195,Female,34,Tel Aviv
1196,Male,60,North of Israel
1197,Female,24,North of Israel
1198,Male,30,Haifa
1199,Female,19,North of Israel
1200,Female,43,Tel Aviv
1201,Female,67,Jerusalem
1202,Female,33,Haifa
1203,Male,47,Tel Aviv
1204,Female,26,Central Israel
1205,Female,56,Tel Aviv
1206,Female,37,North of Israel
1207,Female,35,North of Israel
1208,Male,23,South of Israel
1209,Male,36,Central Israel
1210,Male,62,South of Israel
1211,Female,19,Central Israel
1212,Male,61,South of Israel
1213,Female,40,Tel Aviv
1214,Female,38,Haifa
1215,Male,61,Haifa
1216,Male,38,North of Israel
1217,Male,19,South of Israel
1218,Male,35,South of Israel
1219,Male,55,Jerusalem
1220,Female,30,Central Israel
1221,Female,46,Tel Aviv
1222,Male,59,Haifa
1223,Male,42,Tel Aviv
1224,Male,37,South of Israel
1225,Male,42,Central Israel
1226,Female,55,Jerusalem
1227,Female,34,Haifa
1228,Male,41,South of Israel
1229,Female,29,Tel Aviv
1230,Female,48,North of Israel
1231,Male,56,South of Israel
1232,Female,53,North of Israel
1233,Male,52,North of Israel
1234,Female,53,Haifa
1235,Female,52,Haifa
1236,Female,21,Tel Aviv
1237,Female,21,North of Israel
1238,Male,57,Central Israel
1239,Female,20,Tel Aviv
1240,Female,43,Jerusalem
1241,Female,64,North of Israel
1242,Female,39,Jerusalem
1243,Male,44,Haifa
1244,Male,20,North of Israel
1245,Male,21,South of Israel
1246,Female,18,Central Israel
1247,Male,30,Central Israel
1248,Female,44,North of Israel
1249,Female,30,Haifa
1250,Male,21,Central Israel
1251,Male,27,Jerusalem
1252,Male,42,Tel Aviv
1253,Male,20,North of Israel
1254,Male,54,Haifa
1255,Female,23,North of Israel
1256,Female,36,Tel Aviv
1257,Male,22,South of Israel
1258,Male,26,Central Israel
1259,Male,47,Haifa
1260,Male,57,South of Israel
1261,Female,62,Haifa
1262,Female,60,South of Israel
1263,Male,49,Haifa
1264,Female,26,North of Israel
1265,Female,61,Haifa
1266,Male,62,North of Israel
1267,Female,65,South of Israel
1268,Male,24,South of Israel
1269,Female,54,Jerusalem
1270,Female,48,North of Israel
1271,Female,23,Jerusalem
1272,Female,24,South of Israel
1273,Male,49,South of Israel
1274,Female,50,North of Israel
1275,Female,69,North of Israel
1276,Female,18,Haifa
1277,Female,55,Tel Aviv
1278,Male,25,Haifa
1279,Male,24,Tel Aviv
1280,Male,66,Jerusalem
1281,Female,66,Jerusalem
1282,Male,44,Haifa
1283,Female,50,Jerusalem
1284,Female,58,South of Israel
1285,Male,31,Jerusalem
1286,Male,49,Tel Aviv
1287,Male,28,Tel Aviv
1288,Male,43,Tel Aviv
1289,Male,32,North of Israel
1290,Female,19,Haifa
1291,Female,40,Haifa
1292,Male,51,South of Israel
1293,Male,35,North of Israel
1294,Male,19,Jerusalem
1295,Male,24,Central Israel
1296,Female,65,Tel Aviv
1297,Female,45,Haifa
1298,Male,25,Haifa
1299,Female,40,North of Israel
1300,Female,37,South of Israel
1301,Male,22,Central Israel
1302,Female,54,South of Israel
1303,Male,46,Central Israel
1304,Female,21,Tel Aviv
1305,Female,31,North of Israel
1306,Female,38,South of Israel
1307,Female,25,North of Israel
1308,Male,65,Jerusalem
1309,Female,47,Tel Aviv
1310,Female,46,Central Israel
1311,Female,36,South of Israel
1312,Female,40,North of Israel
1313,Male,39,South of Israel
1314,Male,65,South of Israel
1315,Male,36,Jerusalem
1316,Female,63,Haifa
1317,Male,36,South of Israel
1318,Female,66,Tel Aviv
1319,Female,67,Tel Aviv
1320,Male,58,Jerusalem
1321,Male,19,Central Israel
1322,Male,46,North of Israel
1323,Male,40,Haifa
1324,Male,62,South of Israel
1325,Female,65,North of Israel
1326,Female,20,North of Israel
1327,Male,64,Tel Aviv
1328,Male,50,North of Israel
1329,Male,54,South of Israel
1330,Male,63,Jerusalem
1331,Female,21,Jerusalem
1332,Female,46,Central Israel
1333,Male,61,Jerusalem
1334,Female,36,Tel Aviv
1335,Female,31,Tel Aviv
1336,Male,33,Haifa
1337,Female,42,Tel Aviv
1338,Male,41,Haifa
1339,Female,54,Jerusalem
1340,Female,29,Central Israel
1341,Female,48,North of Israel
1342,Female,55,South of Israel
1343,Male,34,North of Israel
1344,Female,54,Central Israel
1345,Female,42,Central Israel
1346,Female,18,South of Israel
1347,Female,62,Tel Aviv
1348,Male,24,Jerusalem
1349,Male,23,Haifa
1350,Male,20,Haifa
1351,Female,30,South of Israel
1352,Male,20,Haifa
1353,Female,51,Haifa
1354,Female,27,Central Israel
1355,Male,38,South of Israel
1356,Male,53,South of Israel
1357,Male,68,Jerusalem
1358,Male,65,Haifa
1359,Male,63,South of Israel
1360,Female,54,Tel Aviv
1361,Female,61,Central Israel
1362,Male,63,South of Israel
1363,Male,27,North of Israel
1364,Male,38,North of Israel
1365,Male,69,Jerusalem
1366,Female,62,Tel Aviv
1367,Female,41,Tel Aviv
1368,Male,51,Haifa
1369,Female,48,Tel Aviv
1370,Female,50,South of Israel
1371,Male,53,South of Israel
1372,Female,21,Central Israel
1373,Male,47,Haifa
1374,Female,41,Central Israel
1375,Female,35,North of Israel
1376,Female,47,Tel Aviv
1377,Female,23,South of Israel
1378,Male,23,North of Israel
1379,Female,33,Haifa
1380,Female,19,South of Israel
1381,Female,19,North of Israel
1382,Female,35,North of Israel
1383,Male,48,Haifa
1384,Male,32,North of Israel
1385,Male,21,Jerusalem
1386,Female,22,Haifa
1387,Male,25,South of Israel
1388,Female,47,Tel Aviv
1389,Female,31,Central Israel
1390,Male,67,Central Israel
1391,Male,28,Central Israel
1392,Male,69,North of Israel
1393,Male,26,Tel Aviv
1394,Male,33,Jerusalem
1395,Female,69,Tel Aviv
1396,Female,45,Haifa
1397,Male,28,Central Israel
1398,Male,21,Haifa
1399,Male,24,Haifa
1400,Male,34,Haifa
1401,Female,33,Haifa
1402,Female,29,Haifa
1403,Male,23,Tel Aviv
1404,Female,55,Jerusalem
1405,Female,59,Tel Aviv
1406,Male,43,South of Israel
1407,Female,47,Tel Aviv
1408,Male,39,Tel Aviv
1409,Female,29,South of Israel
1410,Female,64,Haifa
1411,Female,34,South of Israel
1412,Female,60,South of Israel
1413,Male,25,North of Israel
1414,Female,30,North of Israel
1415,Female,50,North of Israel
1416,Female,42,Haifa
1417,Female,23,Central Israel
1418,Male,35,Central Israel
1419,Male,56,North of Israel
1420,Male,65,Tel Aviv
1421,Female,66,South of Israel
1422,Male,53,Tel Aviv
1423,Female,34,South of Israel
1424,Female,68,South of Israel
1425,Male,46,North of Israel
1426,Male,25,Tel Aviv
1427,Male,68,Haifa
1428,Male,38,South of Israel
1429,Male,69,Jerusalem
1430,Female,32,Tel Aviv
1431,Female,51,Haifa
1432,Male,44,Haifa
1433,Male,44,Central Israel
1434,Male,54,Central Israel
1435,Male,46,Tel Aviv
1436,Female,56,Haifa
1437,Female,21,North of Israel
1438,Male,66,Tel Aviv
1439,Female,28,Haifa
1440,Female,19,North of Israel
1441,Male,50,North of Israel
1442,Female,20,Central Israel
1443,Male,63,North of Israel
1444,Female,57,Jerusalem
1445,Female,44,North of Israel
1446,Female,21,Tel Aviv
1447,Female,51,Haifa
1448,Male,38,North of Israel
1449,Female,34,Jerusalem
1450,Female,21,Central Israel
1451,Female,60,South of Israel
1452,Female,43,Haifa
1453,Male,36,Tel Aviv
1454,Male,20,North of Israel
1455,Male,59,Haifa
1456,Female,54,Tel Aviv
1457,Male,66,Jerusalem
1458,Female,49,South of Israel
1459,Female,42,Jerusalem
1460,Male,58,Jerusalem
1461,Male,69,South of Israel
1462,Male,48,North of Israel
1463,Male,58,Tel Aviv
1464,Male,28,South of Israel
1465,Female,68,Haifa
1466,Female,44,South of Israel
1467,Male,35,Jerusalem
1468,Male,32,Tel Aviv
1469,Male,58,Jerusalem
1470,Male,24,North of Israel
1471,Female,33,North of Israel
1472,Female,20,North of Israel
1473,Male,62,Central Israel
1474,Female,61,South of Israel
1475,Female,61,Central Israel
1476,Male,33,Central Israel
1477,Female,44,North of Israel
1478,Male,69,Tel Aviv
1479,Female,47,Tel Aviv
1480,Female,32,Jerusalem
1481,Female,32,North of Israel
1482,Female,50,Jerusalem
1483,Male,47,North of Israel
1484,Female,24,Haifa
1485,Female,21,Haifa
1486,Female,36,South of Israel
1487,Female,56,Tel Aviv
1488,Male,48,Haifa
1489,Male,20,Tel Aviv
1490,Male,69,Jerusalem
1491,Female,46,Central Israel
1492,Male,65,Jerusalem
1493,Female,46,Tel Aviv
1494,Female,61,Tel Aviv
1495,Male,68,Central Israel
1496,Male,44,Central Israel
1497,Male,69,South of Israel
1498,Male,68,South of Israel
1499,Male,67,Tel Aviv
1500,Female,44,Haifa
1501,Female,48,Tel Aviv
1502,Male,32,South of Israel
1503,Male,39,Jerusalem
1504,Male,42,Haifa
1505,Male,49,Tel Aviv
1506,Female,65,Tel Aviv
1507,Female,22,North of Israel
1508,Male,48,Haifa
1509,Female,63,North of Israel
1510,Female,69,Central Israel
1511,Male,51,Tel Aviv
1512,Female,58,Tel Aviv
1513,Male,27,Jerusalem
1514,Female,53,South of Israel
1515,Female,30,North of Israel
1516,Female,65,Central Israel
1517,Female,19,South of Israel
1518,Male,50,Haifa
1519,Female,25,Jerusalem
1520,Female,28,Jerusalem
1521,Female,51,Haifa
1522,Female,27,Haifa
1523,Male,54,Jerusalem
1524,Male,54,South of Israel
1525,Male,42,Tel Aviv
1526,Female,50,Haifa
1527,Male,43,Tel Aviv
1528,Female,66,North of Israel
1529,Female,39,South of Israel
1530,Male,26,Central Israel
1531,Male,23,Central Israel
1532,Male,57,Tel Aviv
1533,Male,23,South of Israel
1534,Male,54,Jerusalem
1535,Female,61,Central Israel
1536,Female,18,Tel Aviv
1537,Male,65,Tel Aviv
1538,Male,54,Jerusalem
1539,Male,68,Central Israel
1540,Male,39,Jerusalem
1541,Female,18,Central Israel
1542,Female,30,Tel Aviv
1543,Male,55,Central Israel
1544,Female,46,South of Israel
1545,Female,25,Jerusalem
1546,Male,23,North of Israel
1547,Female,35,South of Israel
1548,Male,68,Jerusalem
1549,Female,34,Central Israel
1550,Female,47,Jerusalem
1551,Female,58,Jerusalem
1552,Female,28,Haifa
1553,Male,63,North of Israel
1554,Female,42,Central Israel
1555,Female,47,South of Israel
1556,Female,31,Tel Aviv
1557,Female,39,Tel Aviv
1558,Male,22,Haifa
1559,Male,21,Tel Aviv
1560,Male,29,Jerusalem
1561,Female,43,Jerusalem
1562,Male,47,Central Israel
1563,Female,54,South of Israel
1564,Female,68,Haifa
1565,Male,23,Central Israel
1566,Male,66,Central Israel
1567,Male,37,Jerusalem
1568,Male,41,Central Israel
1569,Male,60,Central Israel
1570,Female,47,Jerusalem
1571,Female,48,Haifa
1572,Male,50,South of Israel
1573,Male,60,Central Israel
1574,Male,68,North of Israel
1575,Male,18,Haifa
1576,Female,28,Central Israel
1577,Female,23,Tel Aviv
1578,Male,39,South of Israel
1579,Female,60,Haifa
1580,Female,60,Jerusalem
1581,Male,38,Tel Aviv
1582,Female,32,Haifa
1583,Male,46,Central Israel
1584,Female,27,South of Israel
1585,Female,29,South of Israel
1586,Female,21,Tel Aviv
1587,Female,54,Tel Aviv
1588,Male,57,Haifa
1589,Female,59,Central Israel
1590,Female,24,Jerusalem
1591,Female,28,North of Israel
1592,Female,33,Tel Aviv
1593,Male,27,Jerusalem
1594,Male,63,North of Israel
1595,Male,67,North of Israel
1596,Female,65,Central Israel
1597,Male,60,Haifa
1598,Female,41,Jerusalem
1599,Female,50,North of Israel
1600,Male,49,Haifa
1601,Male,52,Central Israel
1602,Male,50,South of Israel
1603,Male,55,North of Israel
1604,Male,40,Jerusalem
1605,Female,48,North of Israel
1606,Female,51,Haifa
1607,Male,40,Tel Aviv
1608,Male,24,South of Israel
1609,Male,35,South of Israel
1610,Male,18,Jerusalem
1611,Female,29,Tel Aviv
1612,Female,19,Jerusalem
1613,Male,56,Jerusalem
1614,Female,27,North of Israel
1615,Female,52,Central Israel
1616,Male,35,North of Israel
1617,Female,25,Jerusalem
1618,Male,25,Haifa
1619,Female,44,South of Israel
1620,Female,43,Haifa
1621,Female,36,South of Israel
1622,Female,21,South of Israel
1623,Male,37,North of Israel
1624,Female,54,Haifa
1625,Female,20,North of Israel
1626,Female,55,North of Israel
1627,Female,33,Central Israel
1628,Male,39,South of Israel
1629,Male,41,North of Israel
1630,Male,37,Haifa
1631,Female,49,Jerusalem
1632,Male,30,Haifa
1633,Female,29,Haifa
1634,Female,28,Tel Aviv
1635,Male,49,North of Israel
1636,Male,39,South of Israel
1637,Male,39,Haifa
1638,Male,46,Tel Aviv
1639,Male,18,Central Israel
1640,Female,31,Haifa
1641,Female,29,Haifa
1642,Male,60,Haifa
1643,Male,24,Central Israel
1644,Male,61,Jerusalem
1645,Male,55,North of Israel
1646,Female,38,Central Israel
1647,Female,62,Tel Aviv
1648,Male,32,Haifa
1649,Female,38,Jerusalem
1650,Female,64,Tel Aviv
1651,Male,28,Central Israel
1652,Female,26,Jerusalem
1653,Male,54,Haifa
1654,Female,34,Haifa
1655,Female,64,North of Israel
1656,Female,36,Tel Aviv
1657,Female,40,Haifa
1658,Male,40,Tel Aviv
1659,Female,64,North of Israel
1660,Female,56,Haifa
1661,Female,34,Tel Aviv
1662,Female,53,South of Israel
1663,Male,63,Central Israel
1664,Male,51,North of Israel
1665,Male,66,North of Israel
1666,Female,65,Tel Aviv
1667,Male,64,Jerusalem
1668,Female,23,Haifa
1669,Female,37,Tel Aviv
1670,Male,62,North of Israel
1671,Male,54,Central Israel
1672,Male,53,Central Israel
1673,Male,37,Haifa
1674,Male,53,Central Israel
1675,Female,38,Tel Aviv
1676,Female,21,Jerusalem
1677,Male,58,Tel Aviv
1678,Male,40,North of Israel
1679,Male,55,Haifa
1680,Male,26,North of Israel
1681,Female,61,Tel Aviv
1682,Female,55,North of Israel
1683,Male,59,Tel Aviv
1684,Female,29,Haifa
1685,Female,39,Haifa
1686,Male,46,Jerusalem
1687,Female,36,Central Israel
1688,Male,67,South of Israel
1689,Female,64,Central Israel
1690,Female,20,North of Israel
1691,Female,34,South of Israel
1692,Female,30,Central Israel
1693,Male,20,Central Israel
1694,Female,21,Jerusalem
1695,Female,34,Central Israel
1696,Female,65,Central Israel
1697,Female,36,Haifa
1698,Male,22,South of Israel
1699,Male,53,South of Israel
1700,Male,61,Haifa
1701,Female,37,South of Israel
1702,Male,35,South of Israel
1703,Female,32,North of Israel
1704,Female,66,Tel Aviv
